reaction_id,reaction_name,full_reaction,oleic_acid_pfba_flux,oleic_acid_pfba_LB,oleic_acid_pfba_UB,oleic_acid_1_eflux2_flux,oleic_acid_1_trans_LB,oleic_acid_1_trans_UB,oleic_acid_1_eflux2_LB,oleic_acid_1_eflux2_UB,oleic_acid_2_eflux2_flux,oleic_acid_2_trans_LB,oleic_acid_2_trans_UB,oleic_acid_2_eflux2_LB,oleic_acid_2_eflux2_UB,oleic_acid_3_eflux2_flux,oleic_acid_3_trans_LB,oleic_acid_3_trans_UB,oleic_acid_3_eflux2_LB,oleic_acid_3_eflux2_UB
FORtm,formate mitochondrial transport,for[m] --> for[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
FORt,formate transport via diffusion,for[e] <=> for[c],0.0,-17.76273391982,-0.0,0.0,-inf,inf,-17.762733919708555,-0.0,0.0,-inf,inf,-17.762733920454124,-0.0,0.0,-inf,inf,-17.762733918867117,-0.0
FOLD3m,dihydropteroate synthase mitochondrial,2ahhmd[m] + 4abz[m] --> dhpt[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,1365.0627616441427,0.0,-0.0,0.0,0.0,3536.3103267256242,0.0,-0.0,0.0,0.0,2299.7976665849183,0.0,-0.0
FMNATm,FMN adenylyltransferase,atp[m] + fmn[m] + h[m] --> fad[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
FMNAT,FMN adenylyltransferase,atp[c] + fmn[c] + h[c] --> fad[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,1511.8301380501214,0.0,-0.0,0.0,0.0,3605.83909338981,0.0,-0.0,0.0,0.0,2815.246504066596,0.0,-0.0
FMETTRSm,Methionyl tRNA formyltransferase mitochondrial,10fthf[m] + mettrna[m] --> fmettrna[m] + h[m] + thf[m],0.0,0.0,-0.0,0.0,0.0,638.375006831734,0.0,-0.0,0.0,0.0,1379.9528828211135,0.0,-0.0,0.0,0.0,874.4579499689166,0.0,-0.0
FDNG,formate dehydrogenase cytosolicmitochondrial,for[c] + h[c] + q6[m] --> co2[c] + q6h2[m],0.0,0.0,19.41325344334,0.0,0.0,inf,0.0,19.41325344322037,0.0,0.0,inf,0.0,19.41325344403529,0.0,0.0,inf,0.0,19.41325344235196
FAS80ACPm_L,fatty acyl ACP synthase n C80ACP mitochondrial lumped reaction,acACP[m] + 9.0 h[m] + 3.0 malACP[m] + 6.0 nadph[m] --> 3.0 ACP[m] + 3.0 co2[m] + 3.0 h2o[m] + 6.0 nadp[m] + ocACP[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FDH,formate dehydrogenase,for[c] + nad[c] --> co2[c] + nadh[c],0.0,0.0,19.41325344334,0.0,0.0,1741.8638196950214,0.0,19.41325344322037,0.0,0.0,5045.663969727305,0.0,19.41325344403529,0.0,0.0,3062.608462391137,0.0,19.41325344235196
FCLTm,Ferrochelatase mitochondrial,fe2[m] + ppp9[m] --> 2.0 h[m] + pheme[m],0.0,0.0,-0.0,0.0,0.0,11564.344079621776,0.0,-0.0,0.0,0.0,30110.78435216595,0.0,-0.0,0.0,0.0,19476.077215974372,0.0,-0.0
FBP26,Fructose 2 6 bisphosphate 2 phosphatase,f26bp[c] + h2o[c] --> f6p[c] + pi[c],0.0,0.0,161.39038232206002,0.0,0.0,7789.604908790651,0.0,161.39038233765388,0.0,0.0,18805.600028032444,0.0,161.39038234526032,0.0,0.0,12274.501499563692,0.0,161.39038232907583
FBA3,Sedoheptulose 1 7 bisphosphate D glyceraldehyde 3 phosphate lyase,s17bp[c] <=> dhap[c] + e4p[c],0.0,0.0,161.39038232206002,0.0,-49810.913082471394,49810.913082471394,0.0,161.39038233756978,0.0,-101627.88060748354,101627.88060748354,0.0,161.39038232990606,0.0,-73744.61668904535,73744.61668904535,0.0,161.39038232907583
FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,f1p[c] <=> dhap[c] + glyald[c],0.0,0.0,-0.0,0.0,-49810.913082471394,49810.913082471394,0.0,-0.0,0.0,-101627.88060748354,101627.88060748354,0.0,-0.0,0.0,-73744.61668904535,73744.61668904535,0.0,-0.0
FAS80_L,fatty acid synthase n C80 lumped reaction,accoa[c] + 8.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] --> 3.0 co2[c] + 4.0 coa[c] + 2.0 h2o[c] + 6.0 nadp[c] + octa[c],0.0,0.0,11.98421452021,0.0,0.0,7779.0914864119995,0.0,11.984214520554577,0.0,0.0,20266.669805295107,0.0,11.984214520291095,0.0,0.0,11987.695337073887,0.0,11.984214520300306
GLNTRS,Glutaminyl tRNA synthetase,atp[c] + gln_L[c] + trnagln[c] --> amp[c] + glntrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,3070.760408356602,0.0,-0.0,0.0,0.0,7457.925902048607,0.0,-0.0,0.0,0.0,4852.974203994164,0.0,-0.0
GLNt2r,L glutamine reversible transport via proton symport,gln_L[e] + h[e] <=> gln_L[c] + h[c],0.0,-8.32982618434,-0.0,0.0,-21023.480462142325,21023.480462142325,-8.329826184977955,-0.0,0.0,-63217.099734780524,63217.099734780524,-8.329826185407315,-0.0,0.0,-36623.60929453151,36623.60929453151,-8.329826185363984,-0.0
EX_asn_L(e),L Asparagine exchange,asn_L[e] --> ,0.0,0.0,9.49355190226,0.0,-0.0,42053.68951460699,0.0,9.49355190225204,0.0,-0.0,96567.73147803453,0.0,9.493551902588527,0.0,-0.0,66854.58333095693,0.0,9.493551902300235
HACD8p,3 hydroxyacyl CoA dehydrogenase 3 oxooctadecanoyl CoA peroxisomal,3ohodcoa[x] + h[x] + nadh[x] <=> 3hodcoa[x] + nad[x],0.0,-3.58645294048,-0.0,0.0,-91314.96087512246,91314.96087512246,-3.5864529408320798,-0.0,0.0,-212548.47401509836,212548.47401509836,-3.5864529407139356,-0.0,0.0,-141768.48668246073,141768.48668246073,-3.586452941368159,-0.0
HKYNH,3 Hydroxy L kynurenine hydrolase,h2o[c] + hLkynr[c] --> 3hanthrn[c] + ala_L[c],0.0,0.0,-0.0,0.0,0.0,955.0392888767248,0.0,-0.0,0.0,0.0,1694.7636874395062,0.0,-0.0,0.0,0.0,1526.2901374457465,0.0,-0.0
HISt2r,L histidine reversible transport via proton symport,h[e] + his_L[e] <=> h[c] + his_L[c],0.0,-4.62215892091,-0.0,0.0,-8809.406879519871,8809.406879519871,-4.622158921451806,-0.0,0.0,-20031.044540488703,20031.044540488703,-4.622158921243841,-0.0,0.0,-13553.429678684897,13553.429678684897,-4.6221589220467845,-0.0
HISt2m,histidine mitochondrial transport via proton symport,h[m] + his_L[m] <=> h[c] + his_L[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
HISTRSm,histidyl tRNA synthetase mitochondrial,atp[m] + his_L[m] + trnahis[m] --> amp[m] + histrna[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,3267.151138389817,0.0,-0.0,0.0,0.0,7759.217224260074,0.0,-0.0,0.0,0.0,5409.872883141034,0.0,-0.0
HISTRS,Histidyl tRNA synthetase,atp[c] + his_L[c] + trnahis[c] --> amp[c] + histrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,3267.151138389817,0.0,-0.0,0.0,0.0,7759.217224260074,0.0,-0.0,0.0,0.0,5409.872883141034,0.0,-0.0
HGNTOR,Homogentisateoxygen 1 2 oxidoreductase decyclizing ,hgentis[c] + o2[c] --> 4mlacac[c] + h[c],0.0,0.0,7.56517417133,0.0,0.0,inf,0.0,7.5651741720801535,0.0,0.0,inf,0.0,7.5651741718939025,0.0,0.0,inf,0.0,7.5651741731504085
HEX4,hexokinase D mannoseATP ,atp[c] + man[c] --> adp[c] + h[c] + man6p[c],0.0,0.0,-0.0,0.0,0.0,4342.884516173463,0.0,-0.0,0.0,0.0,6014.238316451991,0.0,-0.0,0.0,0.0,6008.221403953099,0.0,-0.0
HEX1,hexokinase D glucoseATP ,atp[c] + glc_D[c] --> adp[c] + g6p[c] + h[c],0.0,0.0,107.59358821445,0.0,0.0,14156.112964407004,0.0,107.59358822508855,0.0,0.0,24120.687968583465,0.0,107.59358822248032,0.0,0.0,21176.857815913914,0.0,107.59358824071049
HETZK,hydroxyethylthiazole kinase,4mhetz[c] + atp[c] --> 4mpetz[c] + adp[c] + h[c],0.0,0.0,53.796794107219995,0.0,0.0,247.27569434588906,0.0,53.79679411252325,0.0,0.0,626.7245772924441,0.0,53.796794111191886,0.0,0.0,319.56490832197414,0.0,53.79679412032182
HDCEAt,hexadecenoate n C161 transport in via uniport,hdcea[e] --> hdcea[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
HDCAt,Hexadecanoate n C160 transport in via uniport,hdca[e] --> hdca[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
HCYSMT,homocysteine S methyltransferase,amet[c] + hcys_L[c] --> ahcys[c] + h[c] + met_L[c],0.0,0.0,53.796794107219995,0.0,0.0,842.335400977578,0.0,53.79679411252325,0.0,0.0,1709.2488471612112,0.0,53.796794111191886,0.0,0.0,1532.307049945533,0.0,53.79679412032182
HCO3En,HCO3 equilibrium reaction nuclear,co2[n] + h2o[n] <=> h[n] + hco3[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
HCO3Em,HCO3 equilibration reaction,co2[m] + h2o[m] <=> h[m] + hco3[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
HBZOPT6m,Hydroxybenzoate octaprenyltransferase mitochondrial,4hbz[m] + octdp_5[m] --> 3ophb_5[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,6618.830192703994,0.0,-0.0,0.0,0.0,17516.420812800683,0.0,-0.0,0.0,0.0,10592.440182956816,0.0,-0.0
HMBS,hydroxymethylbilane synthase,h2o[c] + 4.0 ppbng[c] --> hmbil[c] + 4.0 nh4[c],0.0,0.0,-0.0,0.0,0.0,4089.7213052955294,0.0,-0.0,0.0,0.0,12808.743903246499,0.0,-0.0,0.0,0.0,7768.502583057195,0.0,-0.0
HMGCOASm,Hydroxymethylglutaryl CoA synthase mitochondrial,coa[m] + h[m] + hmgcoa[m] <=> aacoa[m] + accoa[m] + h2o[m],0.0,0.0,-0.0,0.0,-5091.0196526383215,5091.0196526383215,0.0,-0.0,0.0,-9624.905796415702,9624.905796415702,0.0,-0.0,0.0,-6654.036678930143,6654.036678930143,0.0,-0.0
HMGCOAtm,Hydroxymethylglutaryl CoA reversible mitochondrial transport,hmgcoa[c] <=> hmgcoa[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
HYPOE,hypothetical enyme,h2o[c] + pyam5p[c] --> pi[c] + pydam[c],0.0,0.0,161.39038234087,0.0,0.0,inf,0.0,161.39038233277563,0.0,0.0,inf,0.0,161.39038233541044,0.0,0.0,inf,0.0,161.39038233743264
ILEt2r,L isoleucine reversible transport via proton symport,h[e] + ile_L[e] <=> h[c] + ile_L[c],0.0,-4.627681214,-0.0,0.0,-8809.406879519871,8809.406879519871,-4.627681213843934,-0.0,0.0,-20031.044540488703,20031.044540488703,-4.627681214276122,-0.0,0.0,-13553.429678684897,13553.429678684897,-4.627681213853398,-0.0
ILETRSm,isoleucyl tRNA synthetase mitochondrial,atp[m] + ile_L[m] + trnaile[m] --> amp[m] + iletrna[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,616.5070882841384,0.0,-0.0,0.0,0.0,1494.8684832799745,0.0,-0.0,0.0,0.0,1089.0611624612884,0.0,-0.0
ILETRS,Isoleucyl tRNA synthetase,atp[c] + ile_L[c] + trnaile[c] --> amp[c] + iletrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,616.5070882841384,0.0,-0.0,0.0,0.0,1494.8684832799745,0.0,-0.0,0.0,0.0,1089.0611624612884,0.0,-0.0
ILETAm,isoleucine transaminase mitochondrial,akg[m] + ile_L[m] <=> 3mop[m] + glu_L[m],0.0,0.0,-0.0,0.0,-3877.77071014191,3877.77071014191,0.0,-0.0,0.0,-7888.617984440641,7888.617984440641,0.0,-0.0,0.0,-5421.238162307298,5421.238162307298,0.0,-0.0
ID3ACALDtm,indole 3 acetaldehyde mitochondrial transport via diffusion,id3acald[c] <=> id3acald[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
ICDHyp,Isocitrate dehydrogenase NADP ,icit[x] + nadp[x] --> akg[x] + co2[x] + nadph[x],0.0,0.0,86.07487058502001,0.0,0.0,18006.128239469275,0.0,86.07487057748874,0.0,0.0,56081.710055868556,0.0,86.07487057887268,0.0,0.0,32171.09404468978,0.0,86.07487058006659
HXPRT,hypoxanthine phosphoribosyltransferase Hypoxanthine ,hxan[c] + prpp[c] --> imp[c] + ppi[c],0.0,0.0,80.69519117043001,0.0,0.0,18492.689427153276,0.0,20.606307862157422,0.0,0.0,56149.307467903185,0.0,14.485159721705179,0.0,0.0,34666.7756404344,0.0,9.359641666333971
HMPK1,hydroxymethylpyrimidine kinase ATP ,4ahmmp[c] + atp[c] --> 4ampm[c] + adp[c] + h[c],0.0,0.0,53.796794107219995,0.0,0.0,190.50321350116965,0.0,53.79679411353254,0.0,0.0,175.75327129002287,0.0,53.796794111191886,0.0,0.0,149.75426666134354,0.0,53.79679412032182
HXANt2r,hypoxanthine reversible transport via proton symport,h[e] + hxan[e] <=> h[c] + hxan[c],0.0,-7.731275800760001,-0.0,0.0,-inf,inf,-7.731275800367449,-0.0,0.0,-inf,inf,-7.73127580048656,-0.0,0.0,-inf,inf,-7.73127580061399,-0.0
HPROym,L hydroxyproline dehydrogenase NADP mitochondrial,4hpro_LT[m] + nadp[m] --> 1p3h5c[m] + 2.0 h[m] + nadph[m],0.0,0.0,-0.0,0.0,0.0,3487.5124714463577,0.0,-0.0,0.0,0.0,4909.503468343276,0.0,-0.0,0.0,0.0,4030.662829023393,0.0,-0.0
HPROxm,L hydroxyproline dehydrogenase NAD mitochondrial,4hpro_LT[m] + nad[m] --> 1p3h5c[m] + 2.0 h[m] + nadh[m],0.0,0.0,-0.0,0.0,0.0,3487.5124714463577,0.0,-0.0,0.0,0.0,4909.503468343276,0.0,-0.0,0.0,0.0,4030.662829023393,0.0,-0.0
HPROb,L hydroxyproline reductase NADP ,1p3h5c[c] + 2.0 h[c] + nadph[c] --> 4hpro_LT[c] + nadp[c],0.0,0.0,-0.0,0.0,0.0,9068.037070034705,0.0,-0.0,0.0,0.0,18452.16213082284,0.0,-0.0,0.0,0.0,14705.334149477287,0.0,-0.0
HPROa,L hydroxyproline reductase NAD ,1p3h5c[c] + 2.0 h[c] + nadh[c] --> 4hpro_LT[c] + nad[c],0.0,0.0,-0.0,0.0,0.0,1365.0627616441427,0.0,-0.0,0.0,0.0,3536.3103267256242,0.0,-0.0,0.0,0.0,2299.7976665849183,0.0,-0.0
HPPKm,2 amino 4 hydroxy 6 hydroxymethyldihydropteridine diphosphokinase mitochondrial,2ahhmp[m] + atp[m] --> 2ahhmd[m] + amp[m] + h[m],0.0,0.0,-0.0,0.0,0.0,1365.0627616441427,0.0,-0.0,0.0,0.0,3536.3103267256242,0.0,-0.0,0.0,0.0,2299.7976665849183,0.0,-0.0
HBZOPT6,Hydroxybenzoate octaprenyltransferase,4hbz[c] + octdp_5[c] --> 3ophb_5[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,379.324279421755,0.0,-0.0,0.0,0.0,744.5372096956462,0.0,-0.0,0.0,0.0,632.4443583108526,0.0,-0.0
HACD7p,3 hydroxyacyl CoA dehydrogenase 3 oxohexadecanoyl CoA peroxisomal,3ohdcoa[x] + h[x] + nadh[x] <=> 3hhdcoa[x] + nad[x],0.0,-4.07294340244,-0.0,0.0,-91314.96087512246,91314.96087512246,-4.072943402831326,-0.0,0.0,-212548.47401509836,212548.47401509836,-4.072943402761708,-0.0,0.0,-141768.48668246073,141768.48668246073,-4.072943403468001,-0.0
GLUCYS,gamma glutamylcysteine synthetase,atp[c] + cys_L[c] + glu_L[c] --> adp[c] + glucys[c] + h[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,2622.8886150260378,0.0,-0.0,0.0,0.0,5939.881163213904,0.0,-0.0,0.0,0.0,4124.259245686732,0.0,-0.0
HACD6p,3 Hydroxyacyl CoA dehydrogenase 3 oxotetradecanoyl CoA peroxisomal,3otdcoa[x] + h[x] + nadh[x] <=> 3htdcoa[x] + nad[x],0.0,-4.712127951,-0.0,0.0,-91314.96087512246,91314.96087512246,-4.7121279514707926,-0.0,0.0,-212548.47401509836,212548.47401509836,-4.712127951343865,-0.0,0.0,-141768.48668246073,141768.48668246073,-4.712127951485703,-0.0
GLYt2m,glycine mitochondrial transport via proton symport,gly[m] + h[m] --> gly[c] + h[c],0.0,0.0,7292.89080601705,0.0,0.0,inf,0.0,4374.100808381439,0.0,0.0,inf,0.0,12150.232961093054,0.0,0.0,inf,0.0,8039.716046426017
GLYTRS,Glycyl tRNA synthetase,atp[c] + gly[c] + trnagly[c] --> amp[c] + glytrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,5526.6958760096495,0.0,-0.0,0.0,0.0,13859.400821727517,0.0,-0.0,0.0,0.0,8917.064324683035,0.0,-0.0
GLYOXm,hydroxyacylglutathione hydrolase mitochondrial,h2o[m] + lgt_S[m] --> gthrd[m] + h[m] + lac_D[m],0.0,0.0,-0.0,0.0,0.0,2630.458279138667,0.0,-0.0,0.0,0.0,4433.424552156565,0.0,-0.0,0.0,0.0,3612.8216832049125,0.0,-0.0
GLYOX,hydroxyacylglutathione hydrolase,h2o[c] + lgt_S[c] --> gthrd[c] + h[c] + lac_D[c],0.0,0.0,-0.0,0.0,0.0,2630.458279138667,0.0,-0.0,0.0,0.0,4433.424552156565,0.0,-0.0,0.0,0.0,3612.8216832049125,0.0,-0.0
GLYK,glycerol kinase,atp[c] + glyc[c] --> adp[c] + glyc3p[c] + h[c],0.0,0.0,53.79679410717,0.0,0.0,103915.50786438416,0.0,53.79679411142986,0.0,0.0,264806.1019044367,0.0,53.79679411148158,0.0,0.0,148346.30913639357,0.0,53.79679411082847
GLYGS,glycogen starch synthase,h2o[c] + udpg[c] --> 14glun[c] + h[c] + udp[c],0.0,0.0,161.3903823215,0.0,0.0,13367.185749112978,0.0,161.39038233428957,0.0,0.0,34046.885087210634,0.0,161.39038233454133,0.0,0.0,20845.92762842568,0.0,161.39038233241854
GLYCt,glycerol transport via channel,glyc[c] <=> glyc[e],0.0,0.0,8.78315005831,0.0,-139603.5303971651,139603.5303971651,0.0,8.783150058996082,0.0,-426639.1347019009,426639.1347019009,0.0,8.783150058936599,0.0,-245340.2757246125,245340.2757246125,0.0,8.783150058923049
GLYC3Ptm,glycerol 3 phosphate shuttle,glyc3p[c] --> glyc3p[m],0.0,0.0,63.83707097214,0.0,0.0,inf,0.0,63.837070974705,0.0,0.0,inf,0.0,63.8370709751449,0.0,0.0,inf,0.0,63.837070975451525
GLXtp,glyoxylate transport peroxisomal,glx[c] <=> glx[x],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GLUt2r,L glutamate transport via proton symport reversible,glu_L[e] + h[e] <=> glu_L[c] + h[c],0.0,-8.78315005831,-0.0,0.0,-24905.456541235697,24905.456541235697,-8.783150058996082,-0.0,0.0,-70807.32342895404,70807.32342895404,-8.783150059419437,-0.0,0.0,-41927.85193600963,41927.85193600963,-8.783150058923049,-0.0
GLUt2n,glutamate nuclear transport via proton symport,glu_L[c] + h[c] <=> glu_L[n] + h[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GLUTRSm,glutamyl tRNA synthetase mitochondrial,atp[m] + glu_L[m] + trnaglu[m] --> amp[m] + glutrna[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,1364.6422247489968,0.0,-0.0,0.0,0.0,3748.7593359773005,0.0,-0.0,0.0,0.0,1934.103095764584,0.0,-0.0
GLUTRS,Glutamyl tRNA synthetase,atp[c] + glu_L[c] + trnaglu[c] --> amp[c] + glutrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,1364.6422247489968,0.0,-0.0,0.0,0.0,3748.7593359773005,0.0,-0.0,0.0,0.0,1934.103095764584,0.0,-0.0
GLUN,glutaminase,gln_L[c] + h2o[c] --> glu_L[c] + nh4[c],0.0,0.0,161.3903823215,0.0,0.0,inf,0.0,161.39038233428957,0.0,0.0,inf,0.0,161.39038234226675,0.0,0.0,inf,0.0,161.3903823414439
GLUDxi,glutamate dehydrogenase NAD ,glu_L[c] + h2o[c] + nad[c] --> akg[c] + h[c] + nadh[c] + nh4[c],0.0,0.0,161.3903823215,0.0,0.0,10924.286925209457,0.0,161.39038233428957,0.0,0.0,21304.77291868398,0.0,161.39038234226675,0.0,0.0,15371.205799453615,0.0,161.3903823414439
GLYt2r,glycine reversible transport via proton symport,gly[e] + h[e] <=> gly[c] + h[c],0.0,-25.31613840337,-0.0,0.0,-21540.320306276848,21540.320306276848,-25.316138405388653,-0.0,0.0,-64588.36152176861,64588.36152176861,-25.316138405454222,-0.0,0.0,-37389.76281950428,37389.76281950428,-25.316138405064287,-0.0
GNNUC,gnnuc,gsn[c] + h2o[c] --> gua[c] + rib_D[c],0.0,0.0,161.39038232320001,0.0,0.0,1092.9753904846355,0.0,161.3903823376118,0.0,0.0,2484.6877309298284,0.0,161.3903823386937,0.0,0.0,1912.7096290986776,0.0,161.39038233729892
13BGHe,Exo 1 3 beta glucan glucohydrase,13BDglcn[e] + h2o[e] --> glc_D[e],0.0,0.0,-0.0,0.0,0.0,3393.3122069336378,0.0,-0.0,0.0,0.0,4384.175009102768,0.0,-0.0,0.0,0.0,4078.798129021682,0.0,-0.0
GUAPRT,guanine phosphoribosyltransferase,gua[c] + prpp[c] --> gmp[c] + ppi[c],0.0,0.0,80.69519116160001,0.0,0.0,18492.689427153276,0.0,23.066839493815976,0.0,0.0,56149.307467903185,0.0,17.160311594978527,0.0,0.0,34666.7756404344,0.0,12.214504910400871
HACD5p,3 hydroxyacyl CoA dehydrogenase 3 oxodecanoyl CoA peroxisomal,3oddcoa[x] + h[x] + nadh[x] <=> 3hddcoa[x] + nad[x],0.0,-4.712127951,-0.0,0.0,-91314.96087512246,91314.96087512246,-4.7121279514707926,-0.0,0.0,-212548.47401509836,212548.47401509836,-4.712127951343865,-0.0,0.0,-141768.48668246073,141768.48668246073,-4.712127951485703,-0.0
HACD4p,3 hydroxyacyl CoA dehydrogenase 3 oxodecanoyl CoA peroxisomal,3odcoa[x] + h[x] + nadh[x] <=> 3hdcoa[x] + nad[x],0.0,-4.712127951,-0.0,0.0,-91314.96087512246,91314.96087512246,-4.7121279514707926,-0.0,0.0,-212548.47401509836,212548.47401509836,-4.712127951343865,-0.0,0.0,-141768.48668246073,141768.48668246073,-4.712127951485703,-0.0
HACD10p,3 hydroxyacyl CoA dehydrogenase 3 oxohexacosyl CoA peroxisomal,3hxccoa[x] + nad[x] <=> 3ohxccoa[x] + h[x] + nadh[x],0.0,0.0,-0.0,0.0,-91314.96087512246,91314.96087512246,0.0,-0.0,0.0,-212548.47401509836,212548.47401509836,0.0,-0.0,0.0,-141768.48668246073,141768.48668246073,0.0,-0.0
H2Otv,H2O transport vacuolar,h2o[c] <=> h2o[v],0.0,0.0,4.03482871256,0.0,-inf,inf,0.0,3.994387501833245,0.0,-inf,inf,0.0,3.9943875018445807,0.0,-inf,inf,0.0,3.9943875018228896
GUAtm,guanine mitochondrial transport via diffusion,gua[c] <=> gua[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GUAt2r,guanine reversible transport via proton symport,gua[e] + h[e] <=> gua[c] + h[c],0.0,-7.172905881029999,-0.0,0.0,-4066.5917760624957,4066.5917760624957,-7.1729058816641595,-0.0,0.0,-15978.096850355594,15978.096850355594,-7.172905881717575,-0.0,0.0,-8308.019070538017,8308.019070538017,-7.17290588159979,-0.0
GTPCII,GTP cyclohydrolase II,gtp[c] + 3.0 h2o[c] --> 25dhpp[c] + for[c] + 2.0 h[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,3664.9790411979993,0.0,-0.0,0.0,0.0,7229.060378445665,0.0,-0.0,0.0,0.0,5302.905549811503,0.0,-0.0
GSNt2,guanosine transport in via proton symport,gsn[e] + h[e] --> gsn[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
GTMLT,g glutamyltransferase,ala_L[c] + gthrd[c] --> cgly[c] + gluala[c],0.0,0.0,-0.0,0.0,0.0,1710.3235525590662,0.0,-0.0,0.0,0.0,2852.61078786114,0.0,-0.0,0.0,0.0,2338.573324916873,0.0,-0.0
GTHS,glutathione synthetase,atp[c] + glucys[c] + gly[c] --> adp[c] + gthrd[c] + h[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,1501.3167156714696,0.0,-0.0,0.0,0.0,3016.775931373799,0.0,-0.0,0.0,0.0,2432.169741580213,0.0,-0.0
GTHP,glutathione peridoxase,2.0 gthrd[c] + h2o2[c] <=> gthox[c] + 2.0 h2o[c],0.0,0.0,49.65857917637,0.0,-111080.19494698774,111080.19494698774,0.0,49.658579180803635,0.0,-180451.29142642923,180451.29142642923,0.0,49.65857918109939,0.0,-171377.04454807492,171377.04454807492,0.0,49.65857918072793
GTHOXti,oxidized glutathione irreversible uniport,gthox[e] --> gthox[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
GTHO,glutathione oxidoreductase,gthox[c] + h[c] + nadph[c] --> 2.0 gthrd[c] + nadp[c],0.0,0.0,49.65857917637,0.0,0.0,9602.539463765359,0.0,49.658579180803635,0.0,0.0,18012.778952597782,0.0,49.65857918109939,0.0,0.0,14170.49748282963,0.0,49.65857918072793
GSNt2m,guanosine mitochondrial transport via proton symport,gsn[c] + h[c] <=> gsn[m] + h[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
FAO240p,fatty acid oxidation tetradecansoyl CoA peroxisomal,3.0 coa[x] + 3.0 h2o[x] + 3.0 nad[x] + 3.0 o2[x] + ttccoa[x] --> 3.0 accoa[x] + 3.0 h2o2[x] + 3.0 h[x] + 3.0 nadh[x] + stcoa[x],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
