reaction_id,reaction_name,full_reaction,glucose_pfba_flux,glucose_pfba_LB,glucose_pfba_UB,glucose_1_eflux2_flux,glucose_1_trans_LB,glucose_1_trans_UB,glucose_1_eflux2_LB,glucose_1_eflux2_UB,glucose_2_eflux2_flux,glucose_2_trans_LB,glucose_2_trans_UB,glucose_2_eflux2_LB,glucose_2_eflux2_UB,glucose_3_eflux2_flux,glucose_3_trans_LB,glucose_3_trans_UB,glucose_3_eflux2_LB,glucose_3_eflux2_UB
AMID,amidase,4gudbd[c] + h2o[c] --> 4gudbutn[c] + nh4[c],0.0,0.0,-0.0,0.0,0.0,12.171311255064,0.0,-0.0,0.0,0.0,10.544293576916802,0.0,-0.0,0.0,0.0,23.476634856082036,0.0,-0.0
AMETtn,S adenosyl L methionine nuclear transport,amet[c] <=> amet[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
AMETtm,S Adenosyl L methionine reversible transport mitochondrial,amet[c] <=> amet[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
AMAOTr,adenosylmethionine 8 amino 7 oxononanoate transaminase,8aonn[c] + amet[c] <=> amob[c] + dann[c],0.0,0.0,-0.0,0.0,-483.60676720120955,483.60676720120955,0.0,-0.0,0.0,-671.6547638756687,671.6547638756687,0.0,-0.0,0.0,-658.3377464571737,658.3377464571737,0.0,-0.0
ALDD2ym,aldehyde dehydrogenase acetylaldehyde NADP mitochondrial,acald[m] + h2o[m] + nadp[m] --> ac[m] + 2.0 h[m] + nadph[m],0.0,0.0,100.359346684651,2.146778961775904,0.0,2.2314070634284,0.0,2.2314070634284,2.1168514148059625,0.0,2.845285568374375,0.0,2.845285568374375,2.133707386696738,0.0,6.447808164698587,0.0,6.447808164698587
AM6SAD,aminomuconate semialdehyde dehydrogenase,am6sa[c] + h2o[c] + nad[c] --> amuco[c] + 2.0 h[c] + nadh[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
ALPHNH,allophanate hydrolase,allphn[c] + h2o[c] + 3.0 h[c] --> 2.0 co2[c] + 2.0 nh4[c],0.0,0.0,47.034335442219,0.0,0.0,156.4013496275724,0.0,33.252454974624584,0.0,0.0,193.8141581280898,0.0,35.19776391953184,0.0,0.0,386.2071762239974,0.0,35.89449514605166
ALLTTti,allantoate irreversible uniport,alltt[e] --> alltt[c],0.0,0.0,-0.0,0.0,0.0,1.1157035317142,0.0,-0.0,0.0,0.0,1.3389579145291177,0.0,-0.0,0.0,0.0,4.133210361986274,0.0,-0.0
ALLTNti,allantoin irreversible uniport,alltn[e] --> alltn[c],0.0,0.0,-0.0,0.0,0.0,442.1228813401998,0.0,-0.0,0.0,0.0,636.6744883585955,0.0,-0.0,0.0,0.0,485.2388964971886,0.0,-0.0
ALLTNr,allantoinase reversible reaction,alltn[c] + h2o[c] <=> alltt[c] + h[c],0.0,0.0,-0.0,0.0,-340.5938599542076,340.5938599542076,0.0,-0.0,0.0,-568.889743935559,568.889743935559,0.0,-0.0,0.0,-519.7925351233938,519.7925351233938,0.0,-0.0
ALLTAHr,Allantoate amidinohydrolase reversible,alltt[c] + h2o[c] <=> urdglyc[c] + urea[c],0.0,0.0,-0.0,0.0,-514.0350453388695,514.0350453388695,0.0,-0.0,0.0,-852.4140823370996,852.4140823370996,0.0,-0.0,0.0,-772.9103376914333,772.9103376914333,0.0,-0.0
EX_alltt(e),Allantoate exchange,alltt[e] --> ,0.0,0.0,-0.0,0.0,-0.0,10142.759379219999,0.0,-0.0,0.0,-0.0,16736.97393161397,0.0,-0.0,0.0,-0.0,16532.841447945095,0.0,-0.0
EX_amet(e),S Adenosyl L methionine exchange,amet[e] --> ,0.0,0.0,-0.0,0.0,-0.0,10142.759379219999,0.0,-0.0,0.0,-0.0,16736.97393161397,0.0,-0.0,0.0,-0.0,16532.841447945095,0.0,-0.0
EX_arab_D(e),D Arabinose exchange,arab_D[e] --> ,0.0,0.0,-0.0,0.0,-0.0,10142.759379219999,0.0,-0.0,0.0,-0.0,16736.97393161397,0.0,-0.0,0.0,-0.0,16532.841447945095,0.0,-0.0
GALT,galactose 1 phosphate uridylyltransferase,gal1p[c] + h[c] + utp[c] --> ppi[c] + udpgal[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
GALK,galactokinase,atp[c] + gal[c] --> adp[c] + gal1p[c] + h[c],0.0,0.0,-0.0,0.0,0.0,644.4709309556388,0.0,-0.0,0.0,0.0,1142.8005800506019,0.0,-0.0,0.0,0.0,1130.5156982104857,0.0,-0.0
GALIGH,1 alpha D Galactosyl myo inositol galactohydrolase,1Dgali[c] + h2o[c] <=> gal[c] + inost[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
G6PI2,Glucose 6 phosphate isomerase,g6p_B[c] <=> f6p_B[c],0.0,0.0,-0.0,0.0,-7505.439085435215,7505.439085435215,0.0,-0.0,0.0,-13092.497858005028,13092.497858005028,0.0,-0.0,0.0,-12736.735723082422,12736.735723082422,0.0,-0.0
G6PDA,glucosamine 6 phosphate deaminase,gam6p[c] + h2o[c] --> f6p[c] + nh4[c],0.0,0.0,296.316313287895,0.0,0.0,201.73948405268578,0.0,196.09048978304943,0.0,0.0,247.53984444857062,0.0,211.18658345737308,0.0,0.0,335.94733822224435,0.0,215.3669708757809
RNTR4,ribonucleoside triphosphate reductase UTP ,trdrd[c] + utp[c] --> dutp[c] + h2o[c] + trdox[c],0.0,0.0,8.08925342663,0.0,0.0,inf,0.0,3.8467423762695243,0.0,0.0,inf,0.0,3.8866620212940046,0.0,0.0,inf,0.0,4.440225342941585
G5SD,glutamate 5 semialdehyde dehydrogenase,glu5p[c] + h[c] + nadph[c] --> glu5sa[c] + nadp[c] + pi[c],0.0,0.0,161.095127593667,2.030579647335937,0.0,819.7378130285603,0.0,161.095127592949,4.6388051177182605,0.0,1329.2504696487815,0.0,161.095127593446,4.675742791682593,0.0,1426.9495453721413,0.0,161.09512759268668
G5SADrm,L glutamate 5 semialdehyde dehydratase reversible mitochondrial,glu5sa[m] <=> 1pyr5c[m] + h2o[m] + h[m],0.0,-228.680172444848,-0.0,0.0,-inf,inf,-223.21038874218212,-0.0,-2.636533120491747,-inf,inf,-217.31426146745036,-0.0,-2.6575271906103604,-inf,inf,-221.9362376277631,-0.0
G16MTg,Glycolipid 1 6 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m1macchitppdol[g] --> gdp[g] + h[g] + m2macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
G13MTg,Glycolipid 1 3 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + macchitppdol[g] --> gdp[g] + h[g] + m1macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,351.54804008376516,0.0,-0.0,0.0,0.0,576.7561216834174,0.0,-0.0,0.0,0.0,618.1629417386671,0.0,-0.0
G12MT2g,Glycolipid 1 2 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m3macchitppdol[g] --> gdp[g] + h[g] + m4macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,620.5340188206795,0.0,-0.0,0.0,0.0,981.9582605677917,0.0,-0.0,0.0,0.0,883.3497185637065,0.0,-0.0
G12MT1g,Glycolipid 1 2 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m2macchitppdol[g] --> gdp[g] + h[g] + m3macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,620.5340188206795,0.0,-0.0,0.0,0.0,981.9582605677917,0.0,-0.0,0.0,0.0,883.3497185637065,0.0,-0.0
FUMt2r,fumarate reversible transport via symport,fum[e] + h[e] <=> fum[c] + h[c],0.0,-35.473264203275,-0.0,0.0,-inf,inf,-7.444587405717462,-0.0,0.0,-inf,inf,-7.619259425671739,-0.0,0.0,-inf,inf,-14.067767303893923,-0.0
FUMAC,fumarylacetoacetase,4fumacac[c] + h2o[c] --> acac[c] + fum[c] + h[c],0.0,0.0,29.313128786165,0.0,0.0,inf,0.0,23.64135025872773,0.0,0.0,inf,0.0,23.04803556385581,0.0,0.0,inf,0.0,23.489284715459732
FTHFLm,formate tetrahydrofolate ligase mitochondrial,atp[m] + for[m] + thf[m] --> 10fthf[m] + adp[m] + pi[m],0.0,0.0,-0.0,0.0,0.0,2227.958525239465,0.0,-0.0,0.0,0.0,3617.69691531836,0.0,-0.0,0.0,0.0,3030.3045089938564,0.0,-0.0
FTHFCLm,5 formethyltetrahydrofolate cyclo ligase mitochondrial,5fthf[m] + atp[m] --> adp[m] + methf[m] + pi[m],0.0,0.0,395.088417713541,0.0,0.0,inf,0.0,289.5829156720083,0.0,0.0,inf,0.0,281.58211127815997,0.0,0.0,inf,0.0,287.1559611678677
GALS3,a galactosidase melibiose ,h2o[c] + melib[c] --> gal[c] + glc_D[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
GALt2,D galactose transport in via proton symport,gal[e] + h[e] --> gal[c] + h[c],0.0,0.0,-0.0,0.0,0.0,3120.7242057984095,0.0,-0.0,0.0,0.0,5119.3382164627665,0.0,-0.0,0.0,0.0,8101.257637907576,0.0,-0.0
FAO181p_odd,Fatty acid oxidation,8.0 coa[x] + 8.0 h2o[x] + 8.0 nad[x] + 7.0 o2[x] + odecoa[x] --> 9.0 accoa[x] + 7.0 h2o2[x] + 8.0 h[x] + 8.0 nadh[x],0.0,0.0,9.484494240654,0.0,0.0,inf,0.0,7.94692565540024,0.0,0.0,inf,0.0,7.7390023332534055,0.0,0.0,inf,0.0,7.908751531376095
GAM6Pt,D glucosamine 6 phosphate reversible uniport,gam6p[e] <=> gam6p[c],0.0,-15.719698317516,-0.0,0.0,-inf,inf,-7.444587405829033,-0.0,0.0,-inf,inf,-7.619259425872582,-0.0,0.0,-inf,inf,-9.452674130552158,-0.0
GLNTRS,Glutaminyl tRNA synthetase,atp[c] + gln_L[c] + trnagln[c] --> amp[c] + glntrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,1089.839495297189,0.0,-0.0,0.0,0.0,1806.7563359177282,0.0,-0.0,0.0,0.0,1802.9063598984126,0.0,-0.0
GLCtv,glucose transport vacuolar,glc_D[c] <=> glc_D[v],0.0,-2.31412186504,-0.0,0.0,-inf,inf,-1.7290071711660664,-0.0,0.0,-inf,inf,-1.6247691606458927,-0.0,0.0,-inf,inf,-1.6834787159442999,-0.0
GLCP,glycogen phosphorylase,glycogen[c] + pi[c] --> g1p[c],0.0,0.0,296.316313285311,0.0,0.0,835.4590900663513,0.0,199.5147298477881,0.0,0.0,1184.1409056616885,0.0,211.18658345767432,0.0,0.0,1369.9112423767306,0.0,215.3669708746567
GK1,guanylate kinase GMPATP ,atp[c] + gmp[c] --> adp[c] + gdp[c],0.0,0.0,296.371543514336,0.0,0.0,2316.809097401432,0.0,199.56996007662195,0.0,0.0,3776.36342819006,0.0,211.24181368673408,0.056232337258250636,0.0,4008.387409054288,0.0,215.42220110553976
GHMT2rm,glycine hydroxymethyltransferase reversible mitochondrial,ser_L[m] + thf[m] <=> gly[m] + h2o[m] + mlthf[m],0.0,0.0,786.793205833934,0.0,-2123.488103633499,2123.488103633499,0.0,2123.488103633499,0.0,-3506.5634084124426,3506.5634084124426,0.0,3506.5634084124426,0.0,-3266.3934848705126,3266.3934848705126,0.0,3266.3934848705126
GGLGH,Galactosylglycerol galactohydrolase,ggl[c] + h2o[c] <=> gal[c] + glyc[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GDPtn,GDP nuclear transport,gdp[c] <=> gdp[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GDPt3g,GDP Golgi transport via proton anitport,gdp[g] + h[c] <=> gdp[c] + h[g],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GCCcm,glycine cleavage complex lipoylprotein mitochondrial,dhlpro[m] + nad[m] <=> h[m] + lpro[m] + nadh[m],0.0,0.0,65.232147606467,0.0,-4368.182181848677,4368.182181848677,0.0,7.444587405747891,0.0,-7570.97015796558,7570.97015796558,0.0,7.619259426709431,0.0,-7388.857499915623,7388.857499915623,0.0,19.365704358437114
GCCbim,glycine cleavage complex lipoylprotein irreversible mitochondrial,alpro[m] + thf[m] --> dhlpro[m] + mlthf[m] + nh4[m],0.0,0.0,65.232147606467,0.0,0.0,997.8446677276635,0.0,7.444587405859461,0.0,0.0,1801.0657647809794,0.0,7.619259426709431,0.0,0.0,1720.903466316605,0.0,19.365704358437114
GCCam,glycine cleavage complex lipoylprotein mitochondrial,gly[m] + h[m] + lpro[m] <=> alpro[m] + co2[m],0.0,0.0,65.232147606466,0.0,-2066.181513140906,2066.181513140906,0.0,7.444587405859461,0.0,-3673.431038510634,3673.431038510634,0.0,7.619259426709431,0.0,-3228.367949540239,3228.367949540239,0.0,19.365704358437114
GCALDtm,glycoaldehyde mitochondrial transport,gcald[c] <=> gcald[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GCALDt,Glycoaldehydye reversible transport,gcald[e] <=> gcald[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GBEZ,1 4 alpha glucan branching enzyme,14glun[c] --> glycogen[c] + h2o[c],0.0,0.0,296.316313285505,0.0,0.0,1615.9444242973302,0.0,199.51472984813293,0.0,0.0,2661.0114853873056,0.0,211.186583458394,0.0,0.0,3038.0749444743906,0.0,215.36697087483853
GAT2_SC,glycerol 3 phosphate acyltransferase glycerone phosphate yeast specific,0.02 dcacoa[c] + 0.06 ddcacoa[c] + dhap[c] + 0.17 hdcoa[c] + 0.09 ocdycacoa[c] + 0.24 odecoa[c] + 0.27 pmtcoa[c] + 0.05 stcoa[c] + 0.1 tdcoa[c] --> 0.01 1agly3p_SC[c] + coa[c],0.0,0.0,67.396968146503,17.200338074738635,0.0,inf,0.0,57.406253039148204,19.00756687792968,0.0,inf,0.0,59.581433952869816,18.170345488239686,0.0,inf,0.0,60.42659262840822
FTHFCL,5 formethyltetrahydrofolate cyclo ligase,5fthf[c] + atp[c] --> adp[c] + methf[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,357.22798533612837,0.0,-0.0,0.0,0.0,710.3171736576969,0.0,-0.0,0.0,0.0,690.4114588661871,0.0,-0.0
FRUt2,D fructose transport in via proton symport,fru[e] + h[e] --> fru[c] + h[c],0.0,0.0,-0.0,0.0,0.0,3120.7242057984095,0.0,-0.0,0.0,0.0,5119.3382164627665,0.0,-0.0,0.0,0.0,8101.257637907576,0.0,-0.0
FRUK,fructose 1 phosphate kinase,atp[c] + f1p[c] --> adp[c] + fdp[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
FORtm,formate mitochondrial transport,for[m] --> for[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
FAS180,fatty acid synthase n C180 ,3.0 h[c] + hdca[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + ocdca[c],0.0,0.0,11.167612659546,0.0,0.0,6011.613484063694,0.0,9.505917761610515,1.2761698989755659,0.0,8012.491530281556,0.0,9.302656627033954,0.0,0.0,8661.886291407394,0.0,9.479001846261232
FAS161ACPm,fatty acyl ACP synthase n C161ACP mitochondrial,4.0 h[m] + malACP[m] + myrsACP[m] + 3.0 nadph[m] + o2[m] --> ACP[m] + co2[m] + 3.0 h2o[m] + hdeACP[m] + 3.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS160ACPm,fatty acyl ACP synthase n C160ACP mitochondrial,3.0 h[m] + malACP[m] + myrsACP[m] + 2.0 nadph[m] --> ACP[m] + co2[m] + h2o[m] + 2.0 nadp[m] + palmACP[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS160,fatty acid synthase n C160 ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + ttdca[c] --> co2[c] + coa[c] + h2o[c] + hdca[c] + 2.0 nadp[c],0.0,0.0,13.693611878429,2.5197551796282918,0.0,6011.613484063694,0.0,11.780708631773898,2.4846280926446402,0.0,8012.491530281556,0.0,11.557828457178738,2.5044125805258535,0.0,8661.886291407394,0.0,11.757387270645927
FAS141ACPm,fatty acyl ACP synthase n C141ACP mitochondrial,ddcaACP[m] + 4.0 h[m] + malACP[m] + 3.0 nadph[m] + o2[m] --> ACP[m] + co2[m] + 3.0 h2o[m] + 3.0 nadp[m] + tdeACP[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS140ACPm,fatty acyl ACP synthase n C140ACP mitochondrial,ddcaACP[m] + 3.0 h[m] + malACP[m] + 2.0 nadph[m] --> ACP[m] + co2[m] + h2o[m] + myrsACP[m] + 2.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS140,fatty acid synthase n C140 ,ddca[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + ttdca[c],0.0,0.0,14.676716044825,1.2686649098085514,0.0,6011.613484063694,0.0,12.259491869528672,1.4147324602672986,0.0,8012.491530281556,0.0,12.111252713652204,1.346919222831432,0.0,8661.886291407394,0.0,12.322126717661078
FAS120ACPm,fatty acyl ACP synthase n C120ACP mitochondrial,dcaACP[m] + 3.0 h[m] + malACP[m] + 2.0 nadph[m] --> ACP[m] + co2[m] + ddcaACP[m] + h2o[m] + 2.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS120,fatty acid synthase n C120 ,dca[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + ddca[c] + h2o[c] + 2.0 nadp[c],0.0,0.0,14.676716044847,0.31716622745213785,0.0,6011.613484063694,0.0,12.259491869518529,0.3536831150751931,0.0,8012.491530281556,0.0,12.111252713735889,0.33672980571612443,0.0,8661.886291407394,0.0,12.322126717694143
FAS100ACPm,fatty acyl ACP synthase n C100ACP mitochondrial,3.0 h[m] + malACP[m] + 2.0 nadph[m] + ocACP[m] --> ACP[m] + co2[m] + dcaACP[m] + h2o[m] + 2.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS100,fatty acid synthase n C100 ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + octa[c] --> co2[c] + coa[c] + dca[c] + h2o[c] + 2.0 nadp[c],0.0,0.0,14.676716044847,0.0,0.0,6011.613484063694,0.0,12.259491869822812,0.0,0.0,8012.491530281556,0.0,12.111252713752625,0.0,0.0,8661.886291407394,0.0,12.322126717611479
FAO80p,fatty acid oxidation octanoyl CoA peroxisomal,3.0 coa[x] + 3.0 h2o[x] + 3.0 nad[x] + 3.0 o2[x] + occoa[x] --> 4.0 accoa[x] + 3.0 h2o2[x] + 3.0 h[x] + 3.0 nadh[x],0.0,0.0,12.975887772721,0.0,0.0,inf,0.0,10.724077094449271,0.0,0.0,inf,0.0,10.478087428710612,0.0,0.0,inf,0.0,10.707916399213403
FAO240p,fatty acid oxidation tetradecansoyl CoA peroxisomal,3.0 coa[x] + 3.0 h2o[x] + 3.0 nad[x] + 3.0 o2[x] + ttccoa[x] --> 3.0 accoa[x] + 3.0 h2o2[x] + 3.0 h[x] + 3.0 nadh[x] + stcoa[x],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
FAO182p_oddodd,Fatty acid oxidation,8.0 coa[x] + 8.0 h2o[x] + 8.0 nad[x] + 6.0 o2[x] + ocdycacoa[x] --> 9.0 accoa[x] + 6.0 h2o2[x] + 8.0 h[x] + 8.0 nadh[x],0.0,0.0,9.098945694286,0.0,0.0,inf,0.0,7.671839767568179,0.0,0.0,inf,0.0,7.460398249257221,0.0,0.0,inf,0.0,7.624036476241001
FAO182p_evenodd,Fatty acid oxidation,8.0 coa[x] + 8.0 h2o[x] + 8.0 nad[x] + nadph[x] + 7.0 o2[x] + ocdycacoa[x] --> 9.0 accoa[x] + 7.0 h2o2[x] + 7.0 h[x] + 8.0 nadh[x] + nadp[x],0.0,0.0,8.701032617277,0.0,0.0,inf,0.0,7.2010048359848655,0.0,0.0,inf,0.0,7.038111555904301,0.0,0.0,inf,0.0,7.1924872417408485
FAS180ACPm,fatty acyl ACP synthase n C180ACP mitochondrial,3.0 h[m] + malACP[m] + 2.0 nadph[m] + palmACP[m] --> ACP[m] + co2[m] + h2o[m] + 2.0 nadp[m] + ocdcaACP[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS181ACPm,fatty acyl ACP synthase n C181ACP mitochondrial,4.0 h[m] + malACP[m] + 3.0 nadph[m] + o2[m] + palmACP[m] --> ACP[m] + co2[m] + 3.0 h2o[m] + 3.0 nadp[m] + octeACP[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FAS182ACPm,fatty acyl ACP synthase n C182ACP mitochondrial,5.0 h[m] + malACP[m] + 4.0 nadph[m] + 2.0 o2[m] + palmACP[m] --> ACP[m] + co2[m] + 5.0 h2o[m] + 4.0 nadp[m] + ocdcyaACP[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
FDH,formate dehydrogenase,for[c] + nad[c] --> co2[c] + nadh[c],0.0,0.0,46.449504603237,0.0,0.0,35.8039406086466,0.0,35.8039406086466,0.0,0.0,83.51749991875371,0.0,40.73500681240793,0.0,0.0,109.28208197091708,0.0,41.53127108259263
FORt,formate transport via diffusion,for[e] <=> for[c],0.0,-40.900928968031,-0.0,0.0,-inf,inf,-35.89541045901997,-0.0,0.0,-inf,inf,-34.91572012499042,-0.0,0.0,-inf,inf,-35.59823235638043,-0.0
FOLD3m,dihydropteroate synthase mitochondrial,2ahhmd[m] + 4abz[m] --> dhpt[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,615.7669219124462,0.0,-0.0,0.0,0.0,1109.1592624480577,0.0,-0.0,0.0,0.0,963.3686711717608,0.0,-0.0
FMNATm,FMN adenylyltransferase,atp[m] + fmn[m] + h[m] --> fad[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
FMNAT,FMN adenylyltransferase,atp[c] + fmn[c] + h[c] --> fad[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,292.5171804967048,0.0,-0.0,0.0,0.0,523.3651748415689,0.0,-0.0,0.0,0.0,491.5213762474077,0.0,-0.0
FMETTRSm,Methionyl tRNA formyltransferase mitochondrial,10fthf[m] + mettrna[m] --> fmettrna[m] + h[m] + thf[m],0.0,0.0,-0.0,0.0,0.0,249.10617035364317,0.0,-0.0,0.0,0.0,383.1093332946438,0.0,-0.0,0.0,0.0,294.11924935894325,0.0,-0.0
FKYNH,N Formyl L kynurenine amidohydrolase,Lfmkynr[c] + h2o[c] --> Lkynr[c] + for[c] + h[c],0.0,0.0,45.940513687623,0.0,0.0,inf,0.0,41.36898795324402,0.0,0.0,inf,0.0,40.226015896805876,0.0,0.0,inf,0.0,41.02228016697287
FCLTm,Ferrochelatase mitochondrial,fe2[m] + ppp9[m] --> 2.0 h[m] + pheme[m],0.0,0.0,-0.0,0.0,0.0,3056.317683740362,0.0,-0.0,0.0,0.0,5010.715255646591,0.0,-0.0,0.0,0.0,4968.118855107501,0.0,-0.0
FAS240_L,fatty acid synthase n C240 lumped reaction,9.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] + ocdca[c] --> 3.0 co2[c] + 3.0 coa[c] + 3.0 h2o[c] + 6.0 nadp[c] + ttc[c],0.0,0.0,-0.0,0.0,0.0,3342.444925828159,0.0,-0.0,0.0,0.0,5287.712174214802,0.0,-0.0,0.0,0.0,5196.602723918102,0.0,-0.0
FBP26,Fructose 2 6 bisphosphate 2 phosphatase,f26bp[c] + h2o[c] --> f6p[c] + pi[c],0.0,0.0,296.316313285158,0.0,0.0,769.0240161324602,0.0,199.5147298481025,0.0,0.0,1318.0366971146002,0.0,211.18658345820992,0.0,0.0,1668.1637020976602,0.0,215.36697087756647
FBP,fructose bisphosphatase,fdp[c] + h2o[c] --> f6p[c] + pi[c],0.0,0.0,296.316313285154,0.0,0.0,3815.3003680873953,0.0,199.51472984782865,0.0,0.0,6678.387338192606,0.0,211.18658345820992,0.0,0.0,6629.3387637970245,0.0,215.366970877583
FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,f1p[c] <=> dhap[c] + glyald[c],0.0,0.0,-0.0,0.0,-12482.085402443301,12482.085402443301,0.0,-0.0,0.0,-22242.266766939756,22242.266766939756,0.0,-0.0,0.0,-22049.685310709894,22049.685310709894,0.0,-0.0
FAS80_L,fatty acid synthase n C80 lumped reaction,accoa[c] + 8.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] --> 3.0 co2[c] + 4.0 coa[c] + 2.0 h2o[c] + 6.0 nadp[c] + octa[c],0.0,0.0,14.676716044824,0.0,0.0,6011.613484063694,0.0,12.259491869528672,0.0,0.0,8012.491530281556,0.0,12.111252713702417,0.0,0.0,8661.886291407394,0.0,12.322126717710677
FAS80ACPm_L,fatty acyl ACP synthase n C80ACP mitochondrial lumped reaction,acACP[m] + 9.0 h[m] + 3.0 malACP[m] + 6.0 nadph[m] --> 3.0 ACP[m] + 3.0 co2[m] + 3.0 h2o[m] + 6.0 nadp[m] + ocACP[m],0.0,0.0,-0.0,0.0,0.0,241.80338360060477,0.0,-0.0,0.0,0.0,335.74369706817623,0.0,-0.0,0.0,0.0,397.1188515796412,0.0,-0.0
